file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\GroupDAO.java,jp.ramen.GroupDAO,"addMember/2[jp.ramen.Group,jp.ramen.User]",false,243,5,10,2,8,6,12,24,3,6,2,12,2,1,0,4,1,0,3,0,9,1,2,0,0,0,44,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\GroupDAO.java,jp.ramen.GroupDAO,getInstance/0,false,29,1,7,6,1,2,0,4,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,11,9,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\gui\MessageWindow.java,jp.ramen.gui.MessageWindow$Anonymous2,actionPerformed/1[java.awt.event.ActionEvent],false,110,1,7,0,7,2,11,5,0,2,1,11,0,0,0,0,0,0,0,0,0,0,1,0,0,2,6,1,0,false
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\gui\MessageWindow.java,jp.ramen.gui.MessageWindow$Anonymous3,changedUpdate/1[javax.swing.event.DocumentEvent],false,197,0,11,2,9,2,7,5,0,0,1,7,0,0,0,0,0,0,0,1,0,1,1,0,0,0,9,1,0,false
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\gui\MessageWindow.java,jp.ramen.gui.MessageWindow$Anonymous3,removeUpdate/1[javax.swing.event.DocumentEvent],false,187,1,1,0,1,1,1,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\gui\MessageWindow.java,jp.ramen.gui.MessageWindow$Anonymous3,insertUpdate/1[javax.swing.event.DocumentEvent],false,192,1,1,0,1,1,1,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\tests\jp\ramen\UserTest.java,jp.ramen.UserTest,testAddToBlocked/0,false,69,2,1,0,1,1,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\tests\jp\ramen\UserTest.java,jp.ramen.UserTest,testAddToBlockedAlreadyBlocked/0,false,76,1,1,0,1,1,2,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\tests\jp\ramen\UserTest.java,jp.ramen.UserTest,testCheckPasswordWrong/0,false,93,2,1,0,1,1,2,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\tests\jp\ramen\UserTest.java,jp.ramen.UserTest,testCheckPassword/0,false,85,2,1,0,1,1,2,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\tests\jp\ramen\UserTest.java,jp.ramen.UserTest,testSubscribe/0,false,35,2,1,0,1,1,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\tests\jp\ramen\UserTest.java,jp.ramen.UserTest,testUnsubscribeNotAMember/0,false,61,2,1,0,1,1,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\tests\jp\ramen\UserTest.java,jp.ramen.UserTest,testSubscribeTwice/0,false,43,2,1,0,1,1,2,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\tests\jp\ramen\UserTest.java,jp.ramen.UserTest,setUp/0,false,25,3,2,0,2,1,0,5,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,9,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\tests\jp\ramen\UserTest.java,jp.ramen.UserTest,testUnsubscribe/0,false,52,2,2,0,2,1,3,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\exceptions\DbNotReachable.java,jp.ramen.exceptions.DbNotReachable,DbNotReachable/0,true,6,0,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\gui\MessageWindow.java,jp.ramen.gui.MessageWindow$Anonymous1,addNotify/0,false,55,0,0,0,0,1,2,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\Entity.java,jp.ramen.Entity,Entity/1[java.lang.String],true,14,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,false
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\Entity.java,jp.ramen.Entity,addToInbox/1[jp.ramen.Message],false,22,1,2,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1025,0,false
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\Entity.java,jp.ramen.Entity,getName/0,false,18,0,19,19,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\gui\Main.java,jp.ramen.gui.Main$App$uModel,"isCellEditable/2[int,int]",false,697,0,0,0,0,1,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\gui\Main.java,jp.ramen.gui.Main$App$uModel,getColumnClass/1[int],false,702,0,0,0,0,1,2,3,1,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,1,0,false
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\gui\Main.java,jp.ramen.gui.Main$App$uModel,"uModel/2[java.lang.String[],int]",true,692,0,1,1,0,1,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\tests\jp\ramen\SenseiTest.java,jp.ramen.SenseiTest,testBlock/0,false,31,2,1,0,1,1,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\tests\jp\ramen\SenseiTest.java,jp.ramen.SenseiTest,setUp/0,false,22,2,1,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,6,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\tests\jp\ramen\SenseiTest.java,jp.ramen.SenseiTest,testCanAnswer/0,false,40,2,1,0,1,1,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\Sensei.java,jp.ramen.Sensei,block/1[jp.ramen.Entity],false,30,2,1,0,1,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\Sensei.java,jp.ramen.Sensei,"Sensei/2[java.lang.String,java.lang.String]",true,15,0,6,6,0,1,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\Sensei.java,jp.ramen.Sensei,"Sensei/3[java.lang.String,java.lang.String,boolean]",true,25,0,0,0,0,1,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\Sensei.java,jp.ramen.Sensei,canAnswer/0,false,35,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\Sensei.java,jp.ramen.Sensei,toString/0,false,40,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,1,0,false
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\JoinRequest.java,jp.ramen.JoinRequest,"JoinRequest/4[java.lang.String,java.lang.String,jp.ramen.User,jp.ramen.Entity]",true,35,4,4,2,2,1,2,4,0,0,4,2,1,1,0,0,0,1,0,0,1,1,0,0,0,0,12,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\JoinRequest.java,jp.ramen.JoinRequest,setRequest/1[boolean],false,51,3,7,3,4,3,4,8,1,0,1,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6,1,0,false
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\JoinRequest.java,jp.ramen.JoinRequest,setRef/1[jp.ramen.Group],false,72,1,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\JoinRequest.java,jp.ramen.JoinRequest,"JoinRequest/3[java.lang.String,java.lang.String,java.sql.Date]",true,23,0,1,1,0,1,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\JoinRequest.java,jp.ramen.JoinRequest,getRef/0,false,64,1,2,2,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\JoinRequest.java,jp.ramen.JoinRequest,getHeader/0,false,44,0,1,1,0,2,0,4,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,13,10,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\gui\CreateGroupWindow.java,jp.ramen.gui.CreateGroupWindow$Anonymous1,addNotify/0,false,57,0,0,0,0,1,2,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\DAO.java,jp.ramen.DAO,getInstance/0,false,38,1,19,18,1,2,0,4,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,10,9,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\DAO.java,jp.ramen.DAO,"create/3[java.lang.String,java.lang.String,java.lang.String]",false,84,2,3,1,2,6,7,26,0,3,3,7,0,0,0,2,1,0,4,0,6,2,2,0,0,0,38,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\DAO.java,jp.ramen.DAO,getGdb/0,false,56,1,27,27,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\DAO.java,jp.ramen.DAO,init/0,false,113,5,11,2,9,7,13,35,0,4,0,13,0,0,0,3,1,1,3,0,7,2,3,0,0,0,39,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\DAO.java,jp.ramen.DAO,DAO/0,true,28,3,4,1,3,1,3,5,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,2,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\DAO.java,jp.ramen.DAO,connect/0,false,73,0,17,17,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\DAO.java,jp.ramen.DAO,refresh/0,false,151,4,5,1,4,1,4,6,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\DAO.java,jp.ramen.DAO,getMdb/0,false,64,1,6,6,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\DAO.java,jp.ramen.DAO,getUdb/0,false,48,1,20,20,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\gui\Main.java,jp.ramen.gui.Main$App$iModel,getColumnClass/1[int],false,679,0,0,0,0,1,2,3,1,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,1,0,false
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\gui\Main.java,jp.ramen.gui.Main$App$iModel,"isCellEditable/2[int,int]",false,674,0,0,0,0,2,0,3,1,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4,1,0,false
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\gui\Main.java,jp.ramen.gui.Main$App$iModel,"iModel/2[java.lang.String[],int]",true,669,0,1,1,0,1,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\exceptions\RAMENException.java,jp.ramen.exceptions.RAMENException,RAMENException/0,true,12,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,1,0,false
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\exceptions\RAMENException.java,jp.ramen.exceptions.RAMENException,toString/0,false,17,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\exceptions\RAMENException.java,jp.ramen.exceptions.RAMENException,RAMENException/1[java.lang.String],true,8,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1,0,false
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\gui\Main.java,jp.ramen.gui.Main$App,fetchUsers/0,false,1023,4,8,4,4,5,15,22,1,5,0,15,0,0,1,0,1,0,0,5,6,2,4,0,0,2,26,2,0,false
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\gui\Main.java,jp.ramen.gui.Main$App,fetchGroups/0,false,963,3,5,2,3,4,11,12,0,3,0,11,0,0,2,1,0,0,0,1,3,0,1,0,0,0,11,2,0,false
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\gui\Main.java,jp.ramen.gui.Main$App,fetchInbox/0,false,979,1,4,3,1,1,1,3,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0,false
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\gui\Main.java,jp.ramen.gui.Main$App,fetchInbox/1[java.util.function.Predicate<? super jp.ramen.LocalMessage>],false,980,7,10,2,8,6,22,27,2,8,1,22,0,0,1,0,1,0,0,5,8,2,5,0,0,3,32,2,0,false
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\gui\Main.java,jp.ramen.gui.Main$App,App/0,true,248,22,25,1,24,23,94,356,5,42,0,94,3,2,0,7,9,1,26,14,48,7,4,4,0,15,146,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\exceptions\InvalidMessage.java,jp.ramen.exceptions.InvalidMessage,InvalidMessage/0,true,6,0,2,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\gui\Installer.java,jp.ramen.gui.Installer$InstallCard2$Anonymous1,expanding/1[jp.ramen.gui.WebCollapsiblePane],false,254,1,0,0,0,1,2,4,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1,0,false
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\gui\Installer.java,jp.ramen.gui.Installer$InstallCard2$Anonymous1,collapsing/1[jp.ramen.gui.WebCollapsiblePane],false,245,1,0,0,0,1,2,4,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1,0,false
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\gui\Installer.java,jp.ramen.gui.Installer$InstallCard2$Anonymous1,collapsed/1[jp.ramen.gui.WebCollapsiblePane],false,242,1,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
